text,entropy,prob_spam,target
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0.21808432829868865,0.034834316793414484,0
I'm on da bus going home...,0.08321974697696016,0.010367506993887204,0
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0.43390849398932724,0.08923419880827031,0
I'm okay. Chasing the dream. What's good. What are you doing next.,0.27182030484432346,0.0466105082564661,0
Yupz... I've oredi booked slots 4 my weekends liao... ,0.3149790563190604,0.05689134146735475,0
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,0.48824916103770805,0.8938316782761622,1
There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,0.26376902217867365,0.044774213541184306,0
Okie,0.31140847063401383,0.05601253956811731,0
Yes I know the cheesy songs from frosty the snowman :),0.31701243453003863,0.05739410505012119,0
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",0.31233074586762133,0.05623903931738531,0
sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,0.6094312360077668,0.8501634036132095,1
Hey tmr meet at bugis 930 ?,0.2525961159526338,0.04226803488330934,0
"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",0.9072173995777999,0.6773711109996841,1
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,0.41202905918266025,0.08281727412964827,0
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,0.3491205774327383,0.06555712696430262,0
And whenever you and i see we can still hook up too.,0.38197938400604325,0.0743577415822659,0
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,0.13021940697345843,0.018027833972648816,0
Can you use foreign stamps for whatever you send them off for? ,0.44335237346692136,0.09207322509881262,0
FROM 88066 LOST £12 HELP,0.8520959688370521,0.2775536018795749,1
Oh baby of the house. How come you dont have any new pictures on facebook,0.28182252833741217,0.048927280694931435,0
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",0.31435234720195104,0.05673672154204244,0
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",0.21547150715243515,0.03429042367174867,0
"Omw back to tampa from west palm, you hear what happened?",0.32998388765714914,0.06064091796618014,0
Yup no more already... Thanx 4 printing n handing it up.,0.273868465360842,0.047081705680114966,0
FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,0.4535560649869088,0.9048112450915037,1
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,0.23106895618773396,0.03757670472136671,0
S now only i took tablets . Reaction morning only.,0.31831425609002323,0.05771686665424657,0
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,0.5791680335254368,0.8619276832663312,1
"Nah, I'm a perpetual DD",0.3695468203206933,0.07097369263598778,0
Sorry de i went to shop.,0.24211605728685293,0.03996159094619949,0
Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,0.8614799797841747,0.7155226770795547,1
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0.24278726067357026,0.04010802500912556,0
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,0.2929440518135494,0.05154974779078042,0
Nope i'm not drivin... I neva develop da photos lei...,0.24463615164128394,0.04051229921194211,0
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0.184808411447608,0.028107108225305676,0
Cool. I am  &lt;#&gt;  inches long. hope you like them big!,0.10145370003205696,0.013220017348297457,0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0.24115936330742596,0.039753175935139835,0
Okie.. Thanx..,0.2623908628546644,0.044462439017026935,0
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,0.9848423107422132,0.5723521323770083,1
Go where n buy? Juz buy when we get there lar.,0.29974282393663526,0.053177120330423794,0
Ok lor...,0.08207165715500599,0.010193265456205783,0
I'm working technical support :)voice process.,0.3412237573731446,0.06351005849135498,0
It's justbeen overa week since we broke up and already our brains are going to mush!,0.379405015606387,0.0736515302255806,0
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",0.2640955485915057,0.04484819114854845,0
Nope... C ü then...,0.32568409608577104,0.059557059584945046,0
No. But we'll do medical missions to nigeria,0.2666563011141071,0.045429803047292106,0
No i am not having not any movies in my laptop,0.27404273626011544,0.04712187444124961,0
Whatsup there. Dont u want to sleep,0.2626423755065071,0.04451928203122474,0
Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,0.6468663455918288,0.8346884647328773,1
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",0.8200994619746874,0.7443574570355448,1
I havent lei.. Next mon can?,0.29115411186223544,0.051124364368360806,0
Mm feeling sleepy. today itself i shall get that dear,0.28884355324809646,0.05057713700245329,0
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,0.24459088699218606,0.040502385833432,0
Do ü noe if ben is going?,0.2975337278482493,0.05264632311579837,0
Can you do a mag meeting this avo at some point?,0.3297077734172589,0.06057108983618089,0
I meant middle left or right?,0.2789158581902071,0.04824995476709274,0
Really? I crashed out cuddled on my sofa.,0.3237528970743645,0.059072715950270464,0
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,0.5787251119381918,0.13790474390843205,0
"I sent you the prices and do you mean the  &lt;#&gt; g,",0.12924579186827057,0.01785922146902082,0
Are you this much buzy,0.3720328779913528,0.07164504855039554,0
Nothing. Can...,0.4084353506626732,0.08178431801227992,0
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0.9962379621432704,0.5360927869282132,1
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,0.3000900713882073,0.05326073357518711,0
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,0.18159840227683702,0.027481185017664934,0
"Tick, tick, tick ... Babe",0.384886943406185,0.07515882545275611,0
R ü going 4 today's meeting?,0.1905178062548718,0.029230451317834662,0
K da:)how many page you want?,0.2257330972312893,0.036441806843597255,0
Ya had just now.onion roast.,0.3363924154312563,0.06227040527264427,0
Send his number and give reply tomorrow morning for why you said that to him like that ok,0.38945481905120755,0.07642482414038639,0
You said not now. No problem. When you can. Let me know.,0.18113370959276143,0.027390912221114228,0
Ok but tell me half an hr b4 u come i need 2 prepare.,0.21217077060132078,0.03360713930101491,0
Play w computer? Aiyah i tok 2 u lor?,0.3977606844726271,0.07875037597691016,0
Sat right? Okay thanks... ,0.23472960409610052,0.03836171125742403,0
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",0.3197024608638974,0.05806180259848319,0
Ok Chinese food on its way. When I get fat you're paying for my lipo.,0.21965728894585698,0.03516303293401161,0
We r outside already.,0.3389361210233905,0.06292188050401165,0
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,0.25968873175555024,0.043853307812445154,0
Yo we are watching a movie on netflix,0.30648730525168955,0.05480975195659749,0
What time. I‘m out until prob 3 or so,0.28650956949556483,0.050026512471068346,0
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",0.26865917088333524,0.04588649870454278,0
I dont thnk its a wrong calling between us,0.3562454655562572,0.06742645912944283,0
I am not sure about night menu. . . I know only about noon menu,0.29414702316597535,0.05183635285189307,0
ARR birthday today:) i wish him to get more oscar.,0.2914471125924746,0.051193909492320264,0
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0.1808522028016512,0.027336267382118536,0
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",0.4487864319173682,0.09372615290771462,0
 and  picking them up from various points,0.4903386906680765,0.10684928670355699,0
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,0.7399300866964327,0.7908107883471946,1
Wow v v impressed. Have funs shopping!,0.4133775162377494,0.0832063813225676,0
I am on the way to ur home,0.25841426718826366,0.04356700200616421,0
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,0.7523569301595143,0.2157640102776063,1
No problem. Talk to you later,0.1941693027842762,0.02995563142047896,0
Then ur sis how?,0.5857260287699659,0.1405686152435755,0
Still in customer place,0.6926410448578755,0.18581820843756847,0
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,0.46646764178709577,0.0992041253461117,1
"Dude u knw also telugu..thts gud..k, gud nyt..",0.2708547883680197,0.046388954865474966,0
We confirm eating at esplanade?,0.3533176754474819,0.06665572516424487,0
Send me your id and password,0.5303238976444069,0.12033529659359292,0
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0.3245042078274599,0.0592609634883288,0
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",0.7250261490219274,0.7984455364927586,1
Well I might not come then...,0.14666050145202106,0.020935342452114772,0
Long after I quit. I get on only like 5 minutes a day as it is.,0.23976488071760815,0.03945002792948678,0
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,0.3197347166369679,0.058069826691483806,0
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0.3202879174876734,0.0582075092230072,0
"Just arrived, see you in a couple days &lt;3",0.33918322938620277,0.06298531058464858,0
"K, wat s tht incident?",0.2906810247662442,0.051012146893305535,0
Yeah get the unlimited,0.336614405147731,0.06232715324895401,0
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,0.26599449489436755,0.0452792436045514,0
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0.3597096555465101,0.06834306681454673,0
Ü got wat to buy tell us then ü no need to come in again.,0.09095189381423582,0.011557788438903763,0
When you are big..| God will bring success.,0.28956668775325123,0.05074817461050887,0
U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,0.8643965212721201,0.7133179910107681,1
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,0.3570987626938278,0.06765176704998438,0
Well there's still a bit left if you guys want to tonight,0.21308771992424871,0.033796530155770076,0
Not from this campus. Are you in the library?,0.34848571732257133,0.06539159330179452,0
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",0.154344113181137,0.022332551713617452,0
How will I creep on you now? ;_;,0.38344370309662973,0.07476072635221391,0
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0.1446310707126513,0.02057035728895043,0
If I get there before you after your ten billion calls and texts so help me god,0.6027349438742415,0.14717878339907545,0
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,0.37535250647004337,0.07254565123027637,0
I've told him that i've returned it. That should i re order it.,0.4280431459594793,0.08749217059842063,0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0.2471642491853121,0.04106724462128145,0
Depends on where u going lor.,0.17410218837866628,0.02603541136115066,0
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0.21805574366891375,0.03482835212299968,0
FreeMsg>FAV XMAS TONES!Reply REAL,0.988603196051097,0.43723520511903163,1
Lil fever:) now fine:),0.3074202569864463,0.055037027335607364,0
I think it's all still in my car,0.2104065645987947,0.033243675591568475,0
Can a not?,0.4084353506626732,0.08178431801227992,0
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,0.735549288207487,0.7930824493042412,1
Yes princess! I want to catch you with my big strong hands...,0.29766776787145266,0.052678474457906806,0
Oh yeah I forgot. U can only take 2 out shopping at once.,0.20714964210084344,0.032575874831572926,0
Mm so you asked me not to call radio,0.44955842713353383,0.09396213452686736,0
Thinkin about someone is all good. No drugs for that,0.255225237133707,0.04285337688368138,0
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0.1808522028016512,0.027336267382118536,0
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",0.5467371163364833,0.12613313763669207,0
"Alright if you're sure, let me know when you're leaving",0.1891729444307128,0.02896468729799311,0
Some are lasting as much as 2 hours. You might get lucky.,0.45023126580624917,0.09416804190223184,0
Genius what's up. How your brother. Pls send his number to my skype.,0.3765448307565009,0.07287028405510022,0
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",0.9577853760123745,0.3796371875185979,1
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,0.33267073272279557,0.06132204271694416,0
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0.3821045407222601,0.074392148554948,0
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,0.7136564652063818,0.19590223324268538,1
Oh god..taken the teeth?is it paining,0.289590104030425,0.05075371655729071,0
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,0.4526183711330618,0.09490033769249485,1
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,0.1791485676835844,0.0270062361294035,0
No need to buy lunch for me.. I eat maggi mee..,0.2159306979705034,0.03438581743553502,0
"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",0.7290367449825705,0.7964168617897877,1
Ok lor...,0.08207165715500599,0.010193265456205783,0
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",0.12989437480850988,0.01797149947020174,0
Wife.how she knew the time of murder exactly,0.29579264841498953,0.05222935246039685,0
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,0.9935388512941841,0.4527144986865931,1
Howz that persons story,0.3352713096359937,0.06198412371039914,0
Thanx 4 sending me home...,0.24692868027312545,0.04101542931584972,0
Its normally hot mail. Com you see!,0.771709642864882,0.22641519203423446,0
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",0.9975468326303023,0.47085002545933385,1
U sick still can go shopping?,0.3893725774970933,0.07640194971782803,0
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0.3272940648047335,0.05996200250004446,0
Nice.nice.how is it working?,0.24117627799420055,0.03975685768822388,0
1's reach home call me.,0.21188662006768685,0.03354851618193844,0
Were trying to find a Chinese food place around here,0.28318498793428104,0.049245916466348974,0
"Easy mate, * guess the quick drink was bit ambitious.",0.3507243565492903,0.06597604776541352,0
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,0.2646207728579674,0.04496727329148601,0
Ok thanx...,0.14331400083205328,0.020334398662557904,0
aathi..where are you dear..,0.3243820048672551,0.059230328786489574,0
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0.25912369793132356,0.04372629571507225,0
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,0.4493856380948381,0.0939092917054885,0
Will be out of class in a few hours. Sorry,0.2040497585706666,0.0319441253699981,0
Wat time u finish ur lect today?,0.2934268277581785,0.05166469882177426,0
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",0.9674566381251128,0.6057998375203021,1
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0.18798953822575115,0.028731419009976136,0
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",0.9034984996297071,0.6808099425669688,1
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0.22377440338527826,0.036027989918228365,0
Are you going to wipro interview today?,0.2758900856822363,0.04754841650970589,0
how tall are you princess?,0.32239463514091515,0.058732975196585546,0
I doubt you could handle 5 times per night in any case...,0.31623576386265967,0.05720187154492627,0
Haha... Hope ü can hear the receipt sound... Gd luck!,0.34708551011458305,0.06502709787016303,0
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,0.2685779929247526,0.04586795783275317,0
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0.4063514256405533,0.08118800407107149,0
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,0.5491780183355923,0.12700903471136002,0
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,0.33401993523479667,0.06166518884970337,0
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0.27030228056459343,0.046262337849525006,0
I want to be there so i can kiss you and feel you next to me,0.2591651380978367,0.043735606668424964,0
I am not at all happy with what you saying or doing,0.19779907994257634,0.030681693270815664,0
Adult 18 Content Your video will be with you shortly,0.9910766815986615,0.44444637585158925,1
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",0.23142532302424465,0.0376528963764882,0
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0.21389711941627731,0.033963979872426,0
He says hi and to get your ass back to south tampa (preferably at a kegger),0.30800827000296527,0.055180452292166664,0
Smith waste da.i wanna gayle.,0.32565899910494894,0.05955075551704274,0
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",0.2404863195570252,0.039606767648682845,0
"Aight, tomorrow around  &lt;#&gt;  it is",0.09442135721583712,0.012101214517533444,0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0.24115936330742596,0.039753175935139835,0
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",0.9034984996297071,0.6808099425669688,1
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,0.16740602280351372,0.024762886598523156,0
See you there! ,0.4084353506626732,0.08178431801227992,0
I dont understand your message.,0.5601375624670624,0.13098653336395955,0
Crucify is c not s. You should have told me earlier.,0.30785545467521863,0.0551431650336404,0
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",0.32407463227661115,0.059153301372134114,0
Fuck cedar key and fuck her (come over anyway tho),0.2635267950399318,0.04471936171991861,0
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,0.3086920654913191,0.05534741486098159,0
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",0.9270456386716552,0.6576543765571176,1
U still painting ur wall?,0.589026808575918,0.14183592336459913,0
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",0.6860561757486723,0.8172500141935473,1
Printer is cool. I mean groovy. Wine is groovying,0.31313896850727163,0.05643781130584129,0
Hi Harish's rent has been transfred to ur Acnt.,0.4419325583627167,0.09164368541268167,0
Anything lor is she coming?,0.16721468386225125,0.02472678886433761,0
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0.25985705874988746,0.04389116964048492,0
Ü still attending da talks?,0.2823854982346173,0.04905885239811956,0
No probs hon! How u doinat the mo?,0.38330253511379564,0.07472183581129745,0
K I'll take care of it,0.15193097694811133,0.02189113529771599,0
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,0.49682350054225266,0.1089773137875104,0
My battery is low babe,0.3514076378355642,0.06615485383535805,0
Shuhui has bought ron's present it's a swatch watch...,0.33689790142303444,0.06239965391762195,0
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",0.1461027589405598,0.02083486520302053,0
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0.2961925366749033,0.052325014655337024,0
K I'll be sure to get up before noon and see what's what,0.16929144758165815,0.025119373535138323,0
K...k...yesterday i was in cbe .,0.3640516664889604,0.06949911668400759,0
Went to ganesh dress shop,0.3581211605587366,0.06792212957868281,0
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",0.8773860249029024,0.7031662245808891,1
Ü collecting ur laptop then going to configure da settings izzit?,0.3122179616923784,0.05621132245918939,0
If you r @ home then come down within 5 min,0.3221678755304766,0.058676329205627445,0
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",0.38650838509490576,0.07560716518040934,0
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,0.13532921233794032,0.018919343802436563,0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0.6730118081453675,0.8232065578020383,1
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",0.5287569495893176,0.11979000841612718,0
Tell me pa. How is pain de.,0.23522876890471833,0.038469158900142617,0
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,0.22800109565369445,0.036922838302334025,0
"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",0.2329884668061246,0.03798768271440211,0
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0.2893228846808247,0.05069048649712313,0
ALRITE,0.3601789279231512,0.06846762413049332,0
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,0.36573769655933885,0.06995017776051693,0
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,0.42632570550592086,0.9130148677463144,1
How do you guys go to see movies on your side.,0.30998648493706726,0.05566398891740401,0
"Sorry,in meeting I'll call later",0.08322500026768112,0.010368305767449428,0
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,0.44165781986946834,0.09156067959701393,0
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,0.22274419391577008,0.03581093547127223,0
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,0.9818665054571503,0.42089111851756505,1
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,0.1266761272741153,0.01741614225807838,0
What time should I tell my friend to be around?,0.27041155317873244,0.04628737010028226,0
Yes. that will be fine. Love you. Be safe.,0.2171165850132927,0.034632557852141845,0
Thanks chikku..:-) gud nyt:-*,0.2808233204822338,0.04869406423258195,0
Is xy in ur car when u picking me up?,0.417377076518425,0.08436536600794943,0
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",0.3488939435568295,0.06549801502761723,0
"Yo, any way we could pick something up tonight?",0.16912387355367664,0.025087631752966705,0
I've not sent it. He can send me.,0.4423153844355964,0.09175940756577741,0
Fine am simply sitting.,0.3655180544449291,0.06989134863622343,0
Thts god's gift for birds as humans hav some natural gift frm god..,0.4359761963159212,0.08985217272372159,0
Are you coming to day for class.,0.20948799275284763,0.033054911598762074,0
Im done. Just studyn in library,0.3477022032604465,0.06518753170232015,0
Ok... U enjoy ur shows...,0.6841768374197058,0.1818819727389955,0
Anything...,0.4084353506626732,0.08178431801227992,0
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,0.3314642724133734,0.06101583420028591,0
Wat's my dear doing? Sleeping ah?,0.16659504799200534,0.024609990121414398,0
Hi' Test on  &lt;#&gt; rd ....,0.14124904344025369,0.01996590094820226,0
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,0.12928130452441608,0.017865364532245086,0
Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,0.15013099347701037,0.021563428877440758,0
Yup n her fren lor. I'm meeting my fren at 730.,0.24135470440415546,0.03979570185239452,0
"Yeah, we got one lined up for us",0.20976269028063893,0.033111326641037865,0
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",0.7255093750008293,0.20179791045798234,0
